Linkage Group	BasePair	Population	Read_Depth	Allele_Freq	Heterozygosity	Fis
groupIV	28016563	5	85	0.929412	0.141176	-0.069620253
groupIV	28016568	5	86	1	0	0
groupIV	28016579	5	86	0.947674	0.0813953	0.18404908
groupIV	28016589	5	85	0.929412	0.141176	-0.069620253
groupIV	28016593	5	86	0.994186	0.0116279	0
groupIV	28016607	5	86	0.94186	0.116279	-0.055555556
groupIV	28065369	5	86	0.988372	0.0232558	-0.005882353
groupIV	28065370	5	86	1	0	0
groupIV	28065425	5	84	1	0	0
groupIV	28065414	5	86	1	0	0
groupIV	28065418	5	86	1	0	0
groupIV	28065432	5	86	0.976744	0.0465116	-0.017857143
groupIV	28084778	5	87	0.977011	0.045977	-0.017647059
groupIV	28084787	5	87	1	0	0
groupIV	28084816	5	87	1	0	0
groupIV	28084773	5	85	0.976471	0.0470588	-0.018072289
groupIV	28084792	5	85	0.994118	0.0117647	0
groupIV	28084807	5	85	1	0	0
groupIV	28084811	5	84	0.922619	0.130952	0.088337469
groupIV	28084822	5	85	1	0	0
groupIV	28212841	5	86	0.988372	0.0232558	-0.005882353
groupIV	28212842	5	85	0.988235	0.0235294	-0.005952381
groupIV	28212843	5	86	0.988372	0.0232558	-0.005882353
groupIV	28212861	5	86	0.976744	0.0465116	-0.017857143
groupIV	28212862	5	86	0.796512	0.313953	0.037122002
groupIV	28212879	5	86	0.994186	0.0116279	0
groupIV	28212888	5	86	0.988372	0.0232558	-0.005882353
groupIV	28212893	5	86	1	0	0
groupIV	28212895	5	86	1	0	0
groupIV	28212873	5	86	1	0	0
groupIV	28212881	5	86	1	0	0
groupIV	28275590	5	86	1	0	0
groupIV	28275615	5	86	1	0	0
groupIV	28275637	5	86	1	0	0
groupIV	28296918	5	87	0.971264	0.0344828	0.385798817
groupIV	28296938	5	87	0.977011	0.045977	-0.017647059
groupIV	28296930	5	86	0.790698	0.348837	-0.047794118
groupIV	28296952	5	86	0.790698	0.348837	-0.047794118
groupIV	28296967	5	87	0.988506	0.0229885	-0.005813954
groupIV	28318162	5	86	0.994186	0.0116279	0
groupIV	28318163	5	86	0.994186	0.0116279	0
groupIV	28361704	5	86	1	0	0
groupIV	28361720	5	86	0.994186	0.0116279	0
groupIV	28361653	5	86	1	0	0
groupIV	28361699	5	86	0.994186	0.0116279	0
groupIV	28361719	5	86	0.994186	0.0116279	0
groupIV	28391258	5	85	0.747059	0.388235	-0.021241531
groupIV	28451251	5	85	0.758824	0.294118	0.201172244
groupIV	28451257	5	87	1	0	0
groupIV	28451269	5	87	0.977011	0.0229885	0.491176471
groupIV	28451317	5	86	1	0	0
groupIV	28451257	5	76	0.980263	0.0394737	-0.013422819
groupIV	28451258	5	77	0.883117	0.12987	0.375
groupIV	28451259	5	77	0.993506	0.012987	0
groupIV	28451277	5	76	0.565789	0.236842	0.521141649
groupIV	28451286	5	76	0.559211	0.197368	0.602282704
groupIV	28451300	5	77	1	0	0
groupIV	28451304	5	77	0.980519	0.012987	0.662251656
groupIV	28457243	5	87	0.994253	0.0114943	0
groupIV	28457250	5	87	1	0	0
groupIV	28457264	5	87	1	0	0
groupIV	28457308	5	86	0.686047	0.27907	0.355932203
groupIV	28460926	5	87	1	0	0
groupIV	28460953	5	87	0.994253	0.0114943	0
groupIV	28460957	5	87	0.994253	0.0114943	0
groupIV	28460963	5	87	1	0	0
groupIV	28460972	5	87	0.988506	0.0229885	-0.005813954
groupIV	28461003	5	86	0.965116	0.0697674	-0.030120482
groupIV	28460926	5	83	0.662651	0.289157	0.357142857
groupIV	28460930	5	83	0.668675	0.277108	0.378378378
groupIV	28460932	5	85	0.994118	0.0117647	0
groupIV	28460938	5	86	1	0	0
groupIV	28460957	5	86	0.994186	0.0116279	0
groupIV	28460975	5	86	1	0	0
groupIV	28460985	5	86	1	0	0
groupIV	28460988	5	86	0.965116	0.0697674	-0.030120482
groupIV	28461009	5	85	0.964706	0	1
groupIV	28468706	5	87	1	0	0
groupIV	28468715	5	87	0.994253	0.0114943	0
groupIV	28468720	5	87	1	0	0
groupIV	28468690	5	86	0.982558	0.0348837	-0.01183432
groupIV	28468706	5	86	1	0	0
groupIV	28468708	5	86	0.965116	0.0697674	-0.030120482
groupIV	28468716	5	86	1	0	0
groupIV	28468730	5	86	1	0	0
groupIV	28468736	5	86	0.994186	0.0116279	0
groupIV	28468739	5	86	1	0	0
groupIV	28468748	5	86	0.889535	0.151163	0.235294118
groupIV	28468763	5	86	0.982558	0.0348837	-0.01183432
groupIV	28479464	5	81	0.975309	0.0246914	0.490506329
groupIV	28479502	5	81	1	0	0
groupIV	28479519	5	81	1	0	0
groupIV	28494613	5	86	1	0	0
groupIV	28494617	5	86	1	0	0
groupIV	28494644	5	86	0.982558	0.0348837	-0.01183432
groupIV	28504956	5	85	0.988235	0.0235294	-0.005952381
groupIV	28504980	5	86	1	0	0
groupIV	28504995	5	86	0.918605	0.139535	0.072332731
groupIV	28505010	5	87	0.988506	0.0229885	-0.005813954
groupIV	28551133	5	88	1	0	0
groupIV	28551144	5	88	1	0	0
groupIV	28551158	5	88	0.994318	0.0113636	0
groupIV	28551183	5	88	1	0	0
groupIV	28620989	5	82	0.987805	0	1
groupIV	28621059	5	82	0.993902	0.0121951	0
groupIV	28620985	5	86	1	0	0
groupIV	28621005	5	86	1	0	0
groupIV	28621006	5	86	1	0	0
groupIV	28621012	5	86	0.895349	0.139535	0.25974026
groupIV	28621029	5	86	1	0	0
groupIV	28621030	5	86	1	0	0
groupIV	28621039	5	86	1	0	0
groupIV	28621045	5	86	0.988372	0.0232558	-0.005882353
groupIV	28621053	5	86	1	0	0
groupIV	28623186	5	86	1	0	0
groupIV	28623193	5	86	1	0	0
groupIV	28623231	5	86	0.982558	0.0116279	0.662721894
groupIV	28623232	5	85	0.958824	0.0588235	0.25942156
groupIV	28623191	5	87	1	0	0
groupIV	28623209	5	87	1	0	0
groupIV	28623222	5	87	1	0	0
groupIV	28623242	5	87	1	0	0
groupIV	28623264	5	87	0.994253	0.0114943	0
groupIV	28711907	5	87	0.896552	0.16092	0.137464388
groupIV	28711933	5	88	1	0	0
groupIV	28711934	5	88	1	0	0
groupIV	28711936	5	88	1	0	0
groupIV	28711940	5	88	0.982955	0.0113636	0.662813102
groupIV	28720863	5	86	1	0	0
groupIV	28720867	5	86	0.988372	0.0232558	-0.005882353
groupIV	28720869	5	86	0.866279	0.127907	0.451123432
groupIV	28720879	5	86	0.965116	0.0697674	-0.030120482
groupIV	28720884	5	86	0.994186	0.0116279	0
groupIV	28720896	5	86	0.994186	0.0116279	0
groupIV	28720897	5	86	0.994186	0.0116279	0
groupIV	28720906	5	85	0.994118	0.0117647	0
groupIV	28720930	5	86	0.988372	0.0232558	-0.005882353
groupIV	28720934	5	86	1	0	0
groupIV	28785348	5	86	0.976744	0.0465116	-0.017857143
groupIV	28785375	5	86	1	0	0
groupIV	28785377	5	86	1	0	0
groupIV	28785392	5	86	0.965116	0.0697674	-0.030120482
groupIV	28785317	5	86	0.994186	0.0116279	0
groupIV	28785332	5	86	0.982558	0.0348837	-0.01183432
groupIV	28785342	5	86	0.988372	0.0232558	-0.005882353
groupIV	28785345	5	86	1	0	0
groupIV	28785358	5	86	0.982558	0.0348837	-0.01183432
groupIV	28785359	5	86	0.918605	0.162791	-0.082278481
groupIV	28785362	5	86	1	0	0
groupIV	28785365	5	86	1	0	0
groupIV	28785376	5	86	0.744186	0.465116	-0.214488636
groupIV	28785387	5	86	0.994186	0.0116279	0
groupIV	28813559	5	87	0.557471	0.37931	0.235640648
groupIV	28813562	5	88	0.994318	0.0113636	0
groupIV	28813568	5	88	0.994318	0.0113636	0
groupIV	28813587	5	88	1	0	0
groupIV	28813590	5	87	0.971264	0.0574713	-0.023668639
groupIV	28813596	5	87	0.971264	0.0574713	-0.023668639
groupIV	28813606	5	88	0.994318	0.0113636	0
groupIV	28813610	5	87	0.908046	0.114943	0.315664557
groupIV	28813614	5	86	0.604651	0.418605	0.129524887
groupIV	28813627	5	86	0.622093	0.406977	0.139468009
groupIV	28813598	5	88	0.965909	0.0681818	-0.029411765
groupIV	28813601	5	87	0.942529	0.091954	0.156097561
groupIV	28878408	5	86	0.947674	0.0581395	0.417177914
groupIV	28878413	5	86	0.965116	0.0465116	0.313253012
groupIV	28878458	5	86	1	0	0
groupIV	28878468	5	86	1	0	0
groupIV	28878425	5	86	0.982558	0.0348837	-0.01183432
groupIV	28878444	5	86	0.994186	0.0116279	0
groupIV	28878459	5	86	1	0	0
groupIV	28878462	5	86	0.994186	0.0116279	0
groupIV	28878475	5	86	0.982558	0.0348837	-0.01183432
groupIV	28903715	5	86	0.988372	0.0232558	-0.005882353
groupIV	28903689	5	86	0.994186	0.0116279	0
groupIV	28903697	5	86	0.988372	0.0232558	-0.005882353
groupIV	28903751	5	84	0.654762	0.261905	0.424137931
groupIV	28903753	5	86	0.994186	0.0116279	0
groupIV	28926381	5	86	0.994186	0.0116279	0
groupIV	28926384	5	86	1	0	0
groupIV	28926435	5	86	0.994186	0.0116279	0
groupIV	28974090	5	86	1	0	0
groupIV	28974118	5	86	0.918605	0.139535	0.072332731
groupIV	28974153	5	86	0.982558	0.0348837	-0.01183432
groupIV	29064228	5	85	1	0	0
groupIV	29064267	5	83	1	0	0
groupIV	29064268	5	85	0.994118	0.0117647	0
groupIV	29064274	5	84	0.994048	0.0119048	0
groupIV	29064243	5	87	0.982759	0.0344828	-0.011695906
groupIV	29064250	5	87	0.994253	0.0114943	0
groupIV	29064291	5	87	1	0	0
groupIV	29064307	5	87	1	0	0
groupIV	29153849	5	88	0.982955	0.0340909	-0.011560694
groupIV	29153852	5	88	0.988636	0	1
groupIV	29153857	5	88	0.977273	0.0454545	-0.017441861
groupIV	29153868	5	88	0.994318	0.0113636	0
groupIV	29153869	5	88	0.982955	0.0340909	-0.011560694
groupIV	29153870	5	88	0.994318	0.0113636	0
groupIV	29153896	5	88	0.994318	0.0113636	0
groupIV	29153842	5	88	0.994318	0.0113636	0
groupIV	29167020	5	86	1	0	0
groupIV	29167045	5	86	1	0	0
groupIV	29167084	5	86	1	0	0
groupIV	29169736	5	87	0.977011	0.0229885	0.491176471
groupIV	29169751	5	87	0.994253	0.0114943	0
groupIV	29169761	5	87	0.954023	0.091954	-0.042168675
groupIV	29169783	5	86	0.569767	0.418605	0.151130723
groupIV	29169792	5	87	1	0	0
groupIV	29334584	5	87	1	0	0
groupIV	29334600	5	87	1	0	0
groupIV	29334612	5	86	0.843023	0.290698	-0.091954023
groupIV	29334620	5	87	0.649425	0.448276	0.021180908
groupIV	29334624	5	87	0.54023	0.482759	0.033776596
groupIV	29334656	5	84	0.535714	0.428571	0.143589744
groupIV	29334657	5	87	1	0	0
groupIV	29334663	5	87	0.977011	0.045977	-0.017647059
groupIV	29334590	5	88	0.994318	0.0113636	0
groupIV	29334627	5	88	0.960227	0.0795455	-0.035502959
groupIV	29406020	5	86	0.988372	0.0232558	-0.005882353
groupIV	29406061	5	86	1	0	0
groupIV	29406072	5	86	0.982558	0.0348837	-0.01183432
groupIV	29422748	5	87	0.896552	0.16092	0.137464388
groupIV	29422769	5	86	0.959302	0.0348837	0.555844156
groupIV	29422782	5	87	0.994253	0.0114943	0
groupIV	29422800	5	85	0.958824	0.0823529	-0.036809816
groupIV	29422820	5	87	0.982759	0.0344828	-0.011695906
groupIV	29424519	5	86	1	0	0
groupIV	29424521	5	86	1	0	0
groupIV	29424527	5	86	0.994186	0.0116279	0
groupIV	29424549	5	86	1	0	0
groupIV	29424563	5	86	0.994186	0.0116279	0
groupIV	29424513	5	86	0.930233	0.139535	-0.06875
groupIV	29424517	5	86	1	0	0
groupIV	29424528	5	86	1	0	0
groupIV	29424538	5	86	1	0	0
groupIV	29424585	5	86	1	0	0
groupIV	29424598	5	86	1	0	0
groupIV	29480263	5	86	1	0	0
groupIV	29480207	5	86	1	0	0
groupIV	29480288	5	86	0.994186	0.0116279	0
groupIV	29496001	5	86	0.994186	0.0116279	0
groupIV	29496049	5	86	0.994186	0.0116279	0
groupIV	29496066	5	87	0.988506	0.0229885	-0.005813954
groupIV	29496072	5	87	1	0	0
groupIV	29516240	5	88	1	0	0
groupIV	29516192	5	79	1	0	0
groupIV	29516216	5	79	0.993671	0.0126582	0
groupIV	29516227	5	79	0.993671	0.0126582	0
groupIV	29516234	5	78	1	0	0
groupIV	29579105	5	86	0.988372	0.0232558	-0.005882353
groupIV	29579112	5	86	1	0	0
groupIV	29579151	5	86	1	0	0
groupIV	29579088	5	87	1	0	0
groupIV	29579105	5	87	1	0	0
groupIV	29579114	5	87	0.988506	0.0229885	-0.005813954
groupIV	29657862	5	88	0.880682	0.215909	-0.021505376
groupIV	29657866	5	87	0.666667	0.413793	0.07431629
groupIV	29657884	5	87	1	0	0
groupIV	29657898	5	88	0.988636	0.0227273	-0.005747126
groupIV	29657904	5	88	0.857955	0.238636	0.026490066
groupIV	29657908	5	88	1	0	0
groupIV	29657917	5	88	1	0	0
groupIV	29657919	5	88	0.994318	0.0113636	0
groupIV	29657921	5	88	1	0	0
groupIV	29668987	5	87	0.994253	0.0114943	0
groupIV	29668998	5	85	0.905882	0.188235	-0.097402597
groupIV	29668999	5	85	0.929412	0.141176	-0.069620253
groupIV	29669011	5	87	1	0	0
groupIV	29669014	5	87	1	0	0
groupIV	29669026	5	87	1	0	0
groupIV	29669035	5	87	1	0	0
groupIV	29668966	5	87	0.982759	0.0344828	-0.011695906
groupIV	29668976	5	87	0.988506	0.0229885	-0.005813954
groupIV	29669004	5	87	0.988506	0.0229885	-0.005813954
groupIV	29669020	5	86	0.988372	0.0232558	-0.005882353
groupIV	29669035	5	86	0.988372	0.0232558	-0.005882353
groupIV	29700098	5	86	1	0	0
groupIV	29700101	5	86	1	0	0
groupIV	29700106	5	86	1	0	0
groupIV	29700152	5	84	0.583333	0.5	-0.02244898
groupIV	29700160	5	86	0.988372	0.0232558	-0.005882353
groupIV	29700091	5	83	0.73494	0.361446	0.077868853
groupIV	29700115	5	86	1	0	0
groupIV	29700134	5	86	0.994186	0.0116279	0
groupIV	29700138	5	86	1	0	0
groupIV	29719528	5	87	1	0	0
groupIV	29719535	5	87	1	0	0
groupIV	29719539	5	87	0.850575	0.252874	0.010914761
groupIV	29719542	5	87	0.994253	0.0114943	0
groupIV	29719543	5	87	0.977011	0	1
groupIV	29719563	5	87	0.982759	0.0344828	-0.011695906
groupIV	29719567	5	87	1	0	0
groupIV	29719536	5	87	1	0	0
groupIV	29719540	5	87	0.982759	0.0344828	-0.011695906
groupIV	29719564	5	87	0.982759	0.0344828	-0.011695906
groupIV	29719565	5	87	1	0	0
groupIV	29719583	5	87	1	0	0
groupIV	29719584	5	86	0.976744	0.0465116	-0.017857143
groupIV	29734017	5	86	0.837209	0.232558	0.151785714
groupIV	29734019	5	87	0.977011	0.045977	-0.017647059
groupIV	29734032	5	87	0.982759	0.0344828	-0.011695906
groupIV	29734035	5	87	0.988506	0.0229885	-0.005813954
groupIV	29734025	5	87	1	0	0
groupIV	29734049	5	87	0.988506	0.0229885	-0.005813954
groupIV	29734080	5	87	0.988506	0.0229885	-0.005813954
groupIV	29734104	5	84	0.803571	0.27381	0.137822671
groupIV	29766494	5	86	0.982558	0.0348837	-0.01183432
groupIV	29766503	5	86	1	0	0
groupIV	29766512	5	85	0.917647	0.117647	0.226190476
groupIV	29766517	5	86	1	0	0
groupIV	29766518	5	86	1	0	0
groupIV	29766530	5	86	0.767442	0.302326	0.157954546
groupIV	29766542	5	86	0.709302	0.418605	-0.009180328
groupIV	29766554	5	86	0.976744	0.0465116	-0.017857143
groupIV	29770742	5	87	0.954023	0.091954	-0.042168675
groupIV	29770760	5	84	0.720238	0.369048	0.089678214
groupIV	29770761	5	87	0.982759	0.0344828	-0.011695906
groupIV	29770784	5	87	0.971264	0.0574713	-0.023668639
groupIV	29770798	5	87	0.982759	0.0344828	-0.011695906
groupIV	29770806	5	87	0.971264	0.0574713	-0.023668639
groupIV	29785602	5	86	1	0	0
groupIV	29785620	5	86	0.988372	0.0232558	-0.005882353
groupIV	29785628	5	81	0.771605	0.259259	0.268972973
groupIV	29785678	5	86	0.988372	0.0232558	-0.005882353
groupIV	29785686	5	86	1	0	0
groupIV	29785641	5	88	0.744318	0.306818	0.198473282
groupIV	29785666	5	88	0.943182	0.113636	-0.054216868
groupIV	29785684	5	88	0.909091	0.159091	0.04296875
groupIV	29786468	5	86	0.959302	0.0813953	-0.036363636
groupIV	29786475	5	86	1	0	0
groupIV	29786485	5	86	1	0	0
groupIV	29786499	5	85	0.952941	0.0941176	-0.043209877
groupIV	29786528	5	86	1	0	0
groupIV	29803439	5	88	0.988636	0	1
groupIV	29803455	5	86	0.69186	0.360465	0.159505312
groupIV	29803457	5	87	0.942529	0.091954	0.156097561
groupIV	29803497	5	88	0.982955	0.0340909	-0.011560694
groupIV	29803498	5	88	1	0	0
groupIV	29803446	5	86	0.802326	0.302326	0.052429668
groupIV	29803464	5	84	0.5	0.428571	0.147959184
groupIV	29803474	5	86	0.947674	0.0813953	0.18404908
groupIV	29803510	5	84	0.880952	0.190476	0.097297297
groupIV	29803513	5	86	0.982558	0.0348837	-0.01183432
groupIV	29826522	5	86	1	0	0
groupIV	29826523	5	86	0.988372	0.0232558	-0.005882353
groupIV	29826529	5	86	0.965116	0.0465116	0.313253012
groupIV	29826534	5	86	1	0	0
groupIV	29826558	5	86	0.994186	0.0116279	0
groupIV	29826569	5	86	1	0	0
groupIV	29826597	5	86	0.953488	0.0465116	0.478658537
groupIV	29826566	5	86	1	0	0
groupIV	29826568	5	86	0.994186	0.0116279	0
groupIV	29826583	5	86	1	0	0
groupIV	29841602	5	87	0.982759	0.0344828	-0.011695906
groupIV	29841646	5	87	0.988506	0.0229885	-0.005813954
groupIV	29841657	5	86	1	0	0
groupIV	29841590	5	88	0.994318	0.0113636	0
groupIV	29841622	5	87	0.844828	0.264368	-0.002519526
groupIV	29841640	5	88	1	0	0
groupIV	29885952	5	86	1	0	0
groupIV	29885953	5	86	1	0	0
groupIV	29885956	5	86	1	0	0
groupIV	29885958	5	84	0.869048	0.238095	-0.03985056
groupIV	29885964	5	86	0.994186	0.0116279	0
groupIV	29885965	5	85	0.947059	0.0823529	0.183574879
groupIV	29885992	5	86	1	0	0
groupIV	29886010	5	86	1	0	0
groupIV	29886012	5	85	0.670588	0.4	0.099937343
groupIV	29885945	5	86	0.947674	0.104651	-0.049079755
groupIV	29885956	5	86	1	0	0
groupIV	29885974	5	86	0.994186	0.0116279	0
groupIV	29886004	5	86	0.982558	0.0348837	-0.01183432
groupIV	29896265	5	86	0.918605	0.139535	0.072332731
groupIV	29896266	5	86	1	0	0
groupIV	29896287	5	86	1	0	0
groupIV	29896307	5	86	1	0	0
groupIV	29896332	5	86	1	0	0
groupIV	29896347	5	86	1	0	0
groupIV	29896293	5	86	0.994186	0.0116279	0
groupIV	29896320	5	86	0.97093	0.0581395	-0.023952096
groupIV	29896328	5	86	1	0	0
groupIV	29896334	5	86	1	0	0
groupIV	29896336	5	86	1	0	0
groupIV	29901088	5	87	0.988506	0.0229885	-0.005813954
groupIV	29901117	5	87	0.994253	0.0114943	0
groupIV	29926641	5	77	0.928571	0.0649351	0.51366815
groupIV	29926673	5	77	0.993506	0.012987	0
groupIV	29926679	5	77	1	0	0
groupIV	29926687	5	77	0.967532	0.038961	0.383892617
groupIV	29926690	5	77	1	0	0
groupIV	29926626	5	74	1	0	0
groupIV	29926650	5	74	0.912162	0.0675676	0.581196581
groupIV	29926661	5	74	0.817568	0.121622	0.595041322
groupIV	29926692	5	74	1	0	0
groupIV	29933448	5	86	1	0	0
groupIV	29933476	5	86	1	0	0
groupIV	29933483	5	86	1	0	0
groupIV	29933490	5	86	0.994186	0.0116279	0
groupIV	29933530	5	86	1	0	0
groupIV	29933456	5	86	1	0	0
groupIV	29933464	5	86	0.976744	0.0465116	-0.017857143
groupIV	29933512	5	86	1	0	0
groupIV	29947525	5	84	1	0	0
groupIV	29947542	5	84	0.994048	0.0119048	0
groupIV	29947553	5	84	1	0	0
groupIV	29997184	5	88	0.994318	0.0113636	0
groupIV	29997196	5	88	0.994318	0.0113636	0
groupIV	30006131	5	86	1	0	0
groupIV	30047336	5	84	1	0	0
groupIV	30047338	5	86	0.988372	0.0232558	-0.005882353
groupIV	30047348	5	86	0.982558	0.0348837	-0.01183432
groupIV	30047370	5	86	1	0	0
groupIV	30047378	5	84	0.797619	0.214286	0.340210711
groupIV	30047379	5	84	0.791667	0.202381	0.390118153
groupIV	30047385	5	86	0.982558	0.0348837	-0.01183432
groupIV	30047390	5	86	1	0	0
groupIV	30047402	5	86	1	0	0
groupIV	30047405	5	86	0.988372	0.0232558	-0.005882353
groupIV	30047335	5	84	0.761905	0.380952	-0.04375
groupIV	30047336	5	86	0.895349	0.186047	0.012987013
groupIV	30047341	5	86	0.895349	0.186047	0.012987013
groupIV	30047350	5	86	0.988372	0.0232558	-0.005882353
groupIV	30047358	5	85	0.911765	0.152941	0.055053763
groupIV	30047362	5	86	1	0	0
groupIV	30079151	5	86	1	0	0
groupIV	30079157	5	86	1	0	0
groupIV	30079173	5	87	0.994253	0.0114943	0
groupIV	30079174	5	87	0.87931	0.149425	0.300031124
groupIV	30079187	5	87	1	0	0
groupIV	30079192	5	87	1	0	0
groupIV	30079202	5	87	0.994253	0.0114943	0
groupIV	30079212	5	87	0.994253	0.0114943	0
groupIV	30096718	5	86	1	0	0
groupIV	30096728	5	86	0.982558	0.0348837	-0.01183432
groupIV	30096734	5	85	0.858824	0.188235	0.228310502
groupIV	30096783	5	86	0.988372	0.0232558	-0.005882353
groupIV	30097003	5	86	0.994186	0.0116279	0
groupIV	30097032	5	86	1	0	0
groupIV	30097039	5	86	1	0	0
groupIV	30097042	5	86	0.994186	0.0116279	0
groupIV	30097054	5	85	0.958824	0.0823529	-0.036809816
groupIV	30097066	5	86	1	0	0
groupIV	30097078	5	86	1	0	0
groupIV	30219111	5	88	0.971591	0.0568182	-0.023391813
groupIV	30219112	5	88	0.994318	0.0113636	0
groupIV	30219147	5	88	0.994318	0.0113636	0
groupIV	30271567	5	87	1	0	0
groupIV	30271611	5	87	0.982759	0.0344828	-0.011695906
groupIV	30271627	5	87	1	0	0
groupIV	30271633	5	86	0.77907	0.302326	0.126865672
groupIV	30271644	5	86	0.825581	0.255814	0.116901409
groupIV	30271655	5	87	0.994253	0.0114943	0
groupIV	30289308	5	86	1	0	0
groupIV	30289324	5	85	0.958824	0.0823529	-0.036809816
groupIV	30289359	5	85	0.905882	0.188235	-0.097402597
groupIV	30302575	5	87	1	0	0
groupIV	30302578	5	86	1	0	0
groupIV	30302582	5	87	1	0	0
groupIV	30302627	5	87	0.982759	0.0344828	-0.011695906
groupIV	30302651	5	87	1	0	0
groupIV	30302579	5	85	0.858824	0.282353	-0.157534247
groupIV	30302596	5	85	0.641176	0.411765	0.11039254
groupIV	30302597	5	84	0.869048	0.261905	-0.143835616
groupIV	30302598	5	87	1	0	0
groupIV	30302633	5	87	0.965517	0.0689655	-0.029761905
groupIV	30302635	5	86	0.994186	0.0116279	0
groupIV	30302636	5	87	1	0	0
groupIV	30302638	5	87	1	0	0
groupIV	30302647	5	87	0.971264	0.0574713	-0.023668639
groupIV	30302648	5	87	0.971264	0.0574713	-0.023668639
groupIV	30315836	5	86	0.988372	0.0232558	-0.005882353
groupIV	30315851	5	86	1	0	0
groupIV	30315893	5	82	0.676829	0.402439	0.085670576
groupIV	30315843	5	86	0.988372	0.0232558	-0.005882353
groupIV	30315849	5	86	1	0	0
groupIV	30315864	5	86	1	0	0
groupIV	30315884	5	85	0.917647	0.141176	0.071428571
groupIV	30323166	5	87	1	0	0
groupIV	30323214	5	87	0.95977	0.0804598	-0.035928144
groupIV	30323215	5	87	0.988506	0.0229885	-0.005813954
groupIV	30323159	5	87	0.994253	0.0114943	0
groupIV	30323169	5	87	0.988506	0.0229885	-0.005813954
groupIV	30323222	5	87	0.982759	0.0344828	-0.011695906
groupIV	30323225	5	87	0.988506	0.0229885	-0.005813954
groupIV	30355593	5	88	0.971591	0.0568182	-0.023391813
groupIV	30355603	5	88	1	0	0
groupIV	30355660	5	88	0.988636	0.0227273	-0.005747126
groupIV	30375125	5	88	0.948864	0.102273	-0.047904192
groupIV	30375139	5	88	0.982955	0.0340909	-0.011560694
groupIV	30375142	5	87	0.850575	0.229885	0.100831601
groupIV	30375152	5	88	0.994318	0.0113636	0
groupIV	30375181	5	88	1	0	0
groupIV	30375132	5	86	0.953488	0.0930233	-0.042682927
groupIV	30439232	5	86	0.988372	0	1
groupIV	30439235	5	86	0.994186	0.0116279	0
groupIV	30439273	5	85	1	0	0
groupIV	30439287	5	86	0.959302	0.0813953	-0.036363636
groupIV	30439298	5	86	0.982558	0.0348837	-0.01183432
groupIV	30439306	5	86	0.866279	0.197674	0.151736212
groupIV	30493836	5	86	0.959302	0.0581395	0.25974026
groupIV	30493845	5	86	1	0	0
groupIV	30493850	5	86	1	0	0
groupIV	30493869	5	86	1	0	0
groupIV	30522698	5	88	0.789773	0.352273	-0.05483181
groupIV	30522705	5	88	0.994318	0.0113636	0
groupIV	30522709	5	87	0.833333	0.287356	-0.028537455
groupIV	30522725	5	88	0.994318	0.0113636	0
groupIV	30522726	5	88	0.988636	0.0227273	-0.005747126
groupIV	30522730	5	87	1	0	0
groupIV	30551098	5	88	0.988636	0.0227273	-0.005747126
groupIV	30551102	5	88	0.988636	0.0227273	-0.005747126
groupIV	30551137	5	88	1	0	0
groupIV	30551178	5	88	0.994318	0.0113636	0
groupIV	30581806	5	82	1	0	0
groupIV	30581814	5	82	0.993902	0.0121951	0
groupIV	30581815	5	82	0.993902	0.0121951	0
groupIV	30581831	5	82	1	0	0
groupIV	30590516	5	86	0.988372	0.0232558	-0.005882353
groupIV	30590523	5	86	0.994186	0.0116279	0
groupIV	30590525	5	86	0.686047	0.395349	0.087570622
groupIV	30590526	5	86	1	0	0
groupIV	30590540	5	86	0.616279	0.418605	0.120068611
groupIV	30590489	5	86	0.930233	0.116279	0.109375
groupIV	30590491	5	85	0.647059	0.352941	0.231818182
groupIV	30590495	5	85	0.647059	0.352941	0.231818182
groupIV	30590497	5	86	1	0	0
groupIV	30590505	5	86	0.72093	0.27907	0.310483871
groupIV	30590531	5	86	0.953488	0.0930233	-0.042682927
groupIV	30590547	5	86	0.994186	0.0116279	0
groupIV	30590548	5	86	0.976744	0.0465116	-0.017857143
groupIV	30590554	5	86	0.976744	0.0465116	-0.017857143
groupIV	30597854	5	87	0.931034	0.114943	0.110082305
groupIV	30597870	5	87	1	0	0
groupIV	30597887	5	87	0.95977	0.0574713	0.260051326
groupIV	30597892	5	87	1	0	0
groupIV	30597915	5	87	0.965517	0.0689655	-0.029761905
groupIV	30597924	5	87	0.954023	0.091954	-0.042168675
groupIV	30597927	5	87	0.954023	0.091954	-0.042168675
groupIV	30711367	5	85	0.841176	0.247059	0.080808081
groupIV	30711380	5	85	0.970588	0.0352941	0.385454546
groupIV	30711390	5	86	0.982558	0.0116279	0.662721894
groupIV	30711391	5	86	0.982558	0.0116279	0.662721894
groupIV	30711410	5	86	0.994186	0.0116279	0
groupIV	30711440	5	82	0.573171	0.439024	0.108206687
groupIV	30711366	5	85	1	0	0
groupIV	30711376	5	85	0.994118	0.0117647	0
groupIV	30711398	5	85	0.994118	0.0117647	0
groupIV	30711426	5	84	0.928571	0.142857	-0.070512821
groupIV	30711437	5	84	0.732143	0.416667	-0.056007227
groupIV	30711438	5	84	0.732143	0.416667	-0.056007227
groupIV	30711439	5	85	1	0	0
groupIV	30711445	5	85	0.511765	0.482353	0.040437613
groupIV	30713724	5	87	0.994253	0.0114943	0
